TARGET_ID,INDIVIDUALS,STRATA,MY-NAME,Service_TYPE,origOrder,RC,SeqL,Plate_iD,Genotype,ttlc,GOML_n9683recall.TARGET_ID,TechReps,Comment
1814024,1814024_ASH_2017_Bx01_F04_1062_03_68691,ASH2017,ASH-2017-1062-03_1814024,SEQ,1029,A7,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68691,2223987,1814024,1,
1814025,1814025_ASH_2017_Bx01_F05_1063_01_68692,ASH2017,ASH-2017-1063-01_1814025,SEQ,1030,B7,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2109198,1814025,1,
1814026,1814026_ASH_2017_Bx01_F06_1063_02_68693,ASH2017,ASH-2017-1063-02_1814026,SEQ,1031,C7,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2378715,1814026,0,
1814027,1814027_ASH_2017_Bx01_F07_1068_01_68694,ASH2017,ASH-2017-1068-01_1814027,SEQ,1032,D7,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2451963,1814027,0,
1814028,1814028_ASH_2017_Bx01_F08_1069_01_68695,ASH2017,ASH-2017-1069-01_1814028,SEQ,1033,E7,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2590201,1814028,0,
1814029,1814029_ASH_2017_Bx01_F09_1070_01_68696,ASH2017,ASH-2017-1070-01_1814029,SEQ,1034,F7,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2456080,1814029,0,
1814030,1814030_ASH_2017_Bx01_G01_1071_01_68697,ASH2017,ASH-2017-1071-01_1814030,SEQ,1035,G7,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2189364,1814030,0,
1814031,1814031_ASH_2017_Bx01_G02_1072_01_68698,ASH2017,ASH-2017-1072-01_1814031,SEQ,1036,H7,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2259752,1814031,0,
1814032,1814032_ASH_2017_Bx01_G03_1073_01_68699,ASH2017,ASH-2017-1073-01_1814032,SEQ,1037,A8,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2443708,1814032,0,
1814033,1814033_ASH_2017_Bx01_G04_1074_01_68700,ASH2017,ASH-2017-1074-01_1814033,SEQ,1038,B8,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,1531439,1814033,0,
1814034,1814034_ASH_2017_Bx01_G05_1075_01_68701,ASH2017,ASH-2017-1075-01_1814034,SEQ,1039,C8,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2340533,1814034,0,
1814035,1814035_ASH_2017_Bx01_G06_1076_01_68702,ASH2017,ASH-2017-1076-01_1814035,SEQ,1040,D8,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2581676,1814035,0,
1814036,1814036_ASH_2017_Bx01_G07_1077_01_68703,ASH2017,ASH-2017-1077-01_1814036,SEQ,1041,E8,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2436003,1814036,0,
1814037,1814037_ASH_2017_Bx01_G08_1078_01_68704,ASH2017,ASH-2017-1078-01_1814037,SEQ,1042,F8,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2263870,1814037,0,
1814038,1814038_ASH_2017_Bx01_G09_1079_01_68705,ASH2017,ASH-2017-1079-01_1814038,SEQ,1043,G8,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2349248,1814038,0,
1814039,1814039_ASH_2017_Bx01_H01_1080_01_68706,ASH2017,ASH-2017-1080-01_1814039,SEQ,1044,H8,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2285474,1814039,0,
1814040,1814040_ASH_2017_Bx01_H02_1081_01_68707,ASH2017,ASH-2017-1081-01_1814040,SEQ,1045,A9,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2265907,1814040,0,
1814041,1814041_ASH_2017_Bx01_H03_1082_01_68708,ASH2017,ASH-2017-1082-01_1814041,SEQ,1046,B9,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2376235,1814041,0,
1814042,1814042_ASH_2017_Bx01_H04_1083_01_68709,ASH2017,ASH-2017-1083-01_1814042,SEQ,1047,C9,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2488434,1814042,0,
1814043,1814043_ASH_2017_Bx01_H05_1084_01_68710,ASH2017,ASH-2017-1084-01_1814043,SEQ,1048,D9,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2621810,1814043,0,
1814044,1814044_ASH_2017_Bx01_H06_1085_01_68711,ASH2017,ASH-2017-1085-01_1814044,SEQ,1049,E9,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2453385,1814044,0,
1814045,1814045_ASH_2017_Bx01_H07_1086_01_68712,ASH2017,ASH-2017-1086-01_1814045,SEQ,1050,F9,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2240624,1814045,0,
1814046,1814046_ASH_2017_Bx01_H08_1087_01_68713,ASH2017,ASH-2017-1087-01_1814046,SEQ,1051,G9,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2263343,1814046,0,
1814047,1814047_ASH_2017_Bx01_H09_1088_01_68714,ASH2017,ASH-2017-1088-01_1814047,SEQ,1052,H9,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2440294,1814047,0,
1814048,1814048_ASH_2017_Bx01_i01_1089_01_68715,ASH2017,ASH-2017-1089-01_1814048,SEQ,1053,A10,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2460499,1814048,0,
1814049,1814049_ASH_2017_Bx01_i02_1090_01_68716,ASH2017,ASH-2017-1090-01_1814049,SEQ,1054,B10,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2415762,1814049,0,
1814050,1814050_ASH_2017_Bx01_i03_1091_01_68717,ASH2017,ASH-2017-1091-01_1814050,SEQ,1055,C10,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2390796,1814050,0,
1814051,1814051_ASH_2017_Bx01_i04_1092_01_68718,ASH2017,ASH-2017-1092-01_1814051,SEQ,1056,D10,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2573557,1814051,0,
1814052,1814052_ASH_2017_Bx01_i05_1093_01_68719,ASH2017,ASH-2017-1093-01_1814052,SEQ,1057,E10,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2417201,1814052,0,
1814053,1814053_ASH_2017_Bx01_i06_1094_01_68720,ASH2017,ASH-2017-1094-01_1814053,SEQ,1058,F10,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,1990939,1814053,0,
1814054,1814054_ASH_2017_Bx01_i07_1095_01_68721,ASH2017,ASH-2017-1095-01_1814054,SEQ,1059,G10,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2060275,1814054,0,
1814055,1814055_ASH_2017_Bx01_i08_1095_02_68722,ASH2017,ASH-2017-1095-02_1814055,SEQ,1060,H10,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2299895,1814055,0,
1814056,1814056_ASH_2017_Bx01_i09_1095_03_68723,ASH2017,ASH-2017-1095-03_1814056,SEQ,1061,A11,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2252524,1814056,0,
1814057,1814057_ASH_2017_Bx02_A01_1096_01_68724,ASH2017,ASH-2017-1096-01_1814057,SEQ,1062,B11,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2345082,1814057,0,
1814058,1814058_ASH_2017_Bx02_A02_1096_03_68725,ASH2017,ASH-2017-1096-03_1814058,SEQ,1063,C11,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2440411,1814058,0,
1814059,1814059_ASH_2017_Bx02_A03_1097_01_68726,ASH2017,ASH-2017-1097-01_1814059,SEQ,1064,D11,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2199859,1814059,0,
1814060,1814060_ASH_2017_Bx02_A04_1097_02_68727,ASH2017,ASH-2017-1097-02_1814060,SEQ,1065,E11,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2685031,1814060,0,
1814061,1814061_ASH_2017_Bx02_A05_1097_03_68728,ASH2017,ASH-2017-1097-03_1814061,SEQ,1066,F11,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2434128,1814061,0,
1814062,1814062_ASH_2017_Bx02_A06_1097_04_68729,ASH2017,ASH-2017-1097-04_1814062,SEQ,1067,G11,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2518977,1814062,0,
1814063,1814063_ASH_2017_Bx02_A07_1098_01_68730,ASH2017,ASH-2017-1098-01_1814063,SEQ,1068,H11,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2472908,1814063,0,
1814064,1814064_ASH_2017_Bx02_A08_1098_02_68731,ASH2017,ASH-2017-1098-02_1814064,SEQ,1069,A12,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2637550,1814064,0,
1814065,1814065_ASH_2017_Bx02_A09_1099_01_68732,ASH2017,ASH-2017-1099-01_1814065,SEQ,1070,B12,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2510238,1814065,0,
1814066,1814066_ASH_2017_Bx02_B01_1100_01_68733,ASH2017,ASH-2017-1100-01_1814066,SEQ,1071,C12,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2740632,1814066,0,
1814067,1814067_ASH_2017_Bx02_B02_1100_02_68734,ASH2017,ASH-2017-1100-02_1814067,SEQ,1072,D12,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2750066,1814067,0,
1814068,1814068_ASH_2017_Bx02_B03_1103_01_68735,ASH2017,ASH-2017-1103-01_1814068,SEQ,1073,E12,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,2728262,1814068,0,
1825586,1825586_ASH_2017_Bx01_G04_1074_01_68700,ASH2017,ASH-2017-1074-01_1825586,SEQ,1748,B8,911119000000,ABT Ashley 2017 Box 1_2_DArT20190619_01_T1,68692,1951278,1825586,0,
1814071,1814071_ASH_2017_Bx02_B06_1106_01_68738,ASH2017,ASH-2017-1106-01_1814071,SEQ,1074,B1,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68738,1284268,1814071,1,
1825589,1825589_ASH_2017_Bx02_B06_1106_01_68738,ASH2017,ASH-2017-1106-01_1825589,SEQ,1749,B1,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68738,2376007,1825589,0,
1814072,1814072_ASH_2017_Bx02_B07_1107_01_68739,ASH2017,ASH-2017-1107-01_1814072,SEQ,1075,C1,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68739,2033109,1814072,1,
1814073,1814073_ASH_2017_Bx02_B08_1108_01_68740,ASH2017,ASH-2017-1108-01_1814073,SEQ,1076,D1,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68740,1896981,1814073,1,
1814074,1814074_ASH_2017_Bx02_B09_1111_01_68741,ASH2017,ASH-2017-1111-01_1814074,SEQ,1077,E1,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68741,1956582,1814074,1,
1814075,1814075_ASH_2017_Bx02_C01_1112_01_68742,ASH2017,ASH-2017-1112-01_1814075,SEQ,1078,F1,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68742,1851872,1814075,1,
1814076,1814076_ASH_2017_Bx02_C02_1114_01_68743,ASH2017,ASH-2017-1114-01_1814076,SEQ,1079,G1,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68743,1718548,1814076,1,
1825590,1825590_ASH_2017_Bx02_C03_1115_01_68744,ASH2017,ASH-2017-1115-01_1825590,SEQ,1750,H1,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68744,2073438,1825590,1,
1814078,1814078_ASH_2017_Bx02_C04_1116_01_68745,ASH2017,ASH-2017-1116-01_1814078,SEQ,1080,A2,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68745,1871461,1814078,1,
1814079,1814079_ASH_2017_Bx02_C05_1117_01_68746,ASH2017,ASH-2017-1117-01_1814079,SEQ,1081,B2,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68746,1933508,1814079,1,
1825591,1825591_ASH_2017_Bx02_C06_1118_01_68747,ASH2017,ASH-2017-1118-01_1825591,SEQ,1751,C2,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68747,1510672,1825591,1,
1814081,1814081_ASH_2017_Bx02_C07_1118_02_68748,ASH2017,ASH-2017-1118-02_1814081,SEQ,1082,D2,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68748,2083880,1814081,1,
1814082,1814082_ASH_2017_Bx02_C08_1119_01_68749,ASH2017,ASH-2017-1119-01_1814082,SEQ,1083,E2,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68749,2040498,1814082,1,
1814083,1814083_ASH_2017_Bx02_C09_1120_01_68750,ASH2017,ASH-2017-1120-01_1814083,SEQ,1084,F2,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68750,1642749,1814083,1,
1814084,1814084_ASH_2017_Bx02_D01_1121_01_68751,ASH2017,ASH-2017-1121-01_1814084,SEQ,1085,G2,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68751,1874646,1814084,1,
1814085,1814085_ASH_2017_Bx02_D02_1121_02_68752,ASH2017,ASH-2017-1121-02_1814085,SEQ,1086,H2,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68752,1396172,1814085,1,
1814086,1814086_ASH_2017_Bx02_D03_1122_01_68753,ASH2017,ASH-2017-1122-01_1814086,SEQ,1087,A3,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68753,1782063,1814086,1,
1814087,1814087_ASH_2017_Bx02_D04_1123_01_68754,ASH2017,ASH-2017-1123-01_1814087,SEQ,1088,B3,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68754,1451744,1814087,1,
1825592,1825592_ASH_2017_Bx02_D05_1124_01_68755,ASH2017,ASH-2017-1124-01_1825592,SEQ,1752,C3,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68755,1937310,1825592,1,
1814089,1814089_ASH_2017_Bx02_D06_1125_01_68756,ASH2017,ASH-2017-1125-01_1814089,SEQ,1089,D3,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68756,1835434,1814089,1,
1814090,1814090_ASH_2017_Bx02_D07_1125_02_68757,ASH2017,ASH-2017-1125-02_1814090,SEQ,1090,E3,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68757,1774038,1814090,1,
1814091,1814091_ASH_2017_Bx02_D08_1126_01_68758,ASH2017,ASH-2017-1126-01_1814091,SEQ,1091,F3,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68758,2154492,1814091,1,
1814092,1814092_ASH_2017_Bx02_D09_1126_02_68759,ASH2017,ASH-2017-1126-02_1814092,SEQ,1092,G3,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68759,1560763,1814092,1,
1814093,1814093_ASH_2017_Bx02_E01_1126_03_68760,ASH2017,ASH-2017-1126-03_1814093,SEQ,1093,H3,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68760,2140154,1814093,1,
1814094,1814094_ASH_2017_Bx02_E02_1127_01_68761,ASH2017,ASH-2017-1127-01_1814094,SEQ,1094,A4,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68761,1960664,1814094,1,
1814095,1814095_ASH_2017_Bx02_E03_1127_02_68762,ASH2017,ASH-2017-1127-02_1814095,SEQ,1095,B4,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68762,2194471,1814095,1,
1825593,1825593_ASH_2017_Bx02_E04_1127_03_68763,ASH2017,ASH-2017-1127-03_1825593,SEQ,1753,C4,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68763,2232066,1825593,1,
1814097,1814097_ASH_2017_Bx02_E05_1128_01_68764,ASH2017,ASH-2017-1128-01_1814097,SEQ,1096,D4,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68764,1801368,1814097,1,
1814098,1814098_ASH_2017_Bx02_E06_1128_02_68765,ASH2017,ASH-2017-1128-02_1814098,SEQ,1097,E4,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68765,1821207,1814098,1,
1814099,1814099_ASH_2017_Bx02_E07_1128_03_68766,ASH2017,ASH-2017-1128-03_1814099,SEQ,1098,F4,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68766,1996462,1814099,1,
1814100,1814100_ASH_2017_Bx02_E08_1128_04_68767,ASH2017,ASH-2017-1128-04_1814100,SEQ,1099,G4,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68767,982469,1814100,1,
1825594,1825594_ASH_2017_Bx02_E08_1128_04_68767,ASH2017,ASH-2017-1128-04_1825594,SEQ,1754,G4,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68767,2148424,1825594,0,
1825595,1825595_ASH_2017_Bx02_E09_1129_01_68768,ASH2017,ASH-2017-1129-01_1825595,SEQ,1755,H4,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68768,1959014,1825595,1,
1814102,1814102_ASH_2017_Bx02_F01_1129_02_68769,ASH2017,ASH-2017-1129-02_1814102,SEQ,1100,A5,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68769,1921639,1814102,1,
1825566,1825566_ASH_2017_Bx02_F01_1129_02_68769,ASH2017,ASH-2017-1129-02_1825566,SEQ,1730,A5,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68769,2652708,1825566,0,
1814103,1814103_ASH_2017_Bx02_F02_1130_01_68770,ASH2017,ASH-2017-1130-01_1814103,SEQ,1101,B5,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68770,1835367,1814103,1,
1825567,1825567_ASH_2017_Bx02_F02_1130_01_68770,ASH2017,ASH-2017-1130-01_1825567,SEQ,1731,B5,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68770,2331633,1825567,0,
1814104,1814104_ASH_2017_Bx02_F03_1131_01_68771,ASH2017,ASH-2017-1131-01_1814104,SEQ,1102,C5,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68771,1897603,1814104,1,
1825568,1825568_ASH_2017_Bx02_F03_1131_01_68771,ASH2017,ASH-2017-1131-01_1825568,SEQ,1732,C5,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68771,2105642,1825568,0,
1814105,1814105_ASH_2017_Bx02_F04_1132_01_68772,ASH2017,ASH-2017-1132-01_1814105,SEQ,1103,D5,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68772,1567031,1814105,1,
1825569,1825569_ASH_2017_Bx02_F04_1132_01_68772,ASH2017,ASH-2017-1132-01_1825569,SEQ,1733,D5,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68772,2576450,1825569,0,
1814106,1814106_ASH_2017_Bx02_F05_1133_01_68773,ASH2017,ASH-2017-1133-01_1814106,SEQ,1104,E5,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68773,1940810,1814106,1,
1825570,1825570_ASH_2017_Bx02_F05_1133_01_68773,ASH2017,ASH-2017-1133-01_1825570,SEQ,1734,E5,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68773,2239341,1825570,0,
1814107,1814107_ASH_2017_Bx02_F06_1134_01_68774,ASH2017,ASH-2017-1134-01_1814107,SEQ,1105,F5,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68774,1747563,1814107,1,
1825571,1825571_ASH_2017_Bx02_F06_1134_01_68774,ASH2017,ASH-2017-1134-01_1825571,SEQ,1735,F5,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68774,2424722,1825571,0,
1814108,1814108_ASH_2017_Bx02_F07_1135_01_68775,ASH2017,ASH-2017-1135-01_1814108,SEQ,1106,G5,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68775,2103065,1814108,1,
1825572,1825572_ASH_2017_Bx02_F07_1135_01_68775,ASH2017,ASH-2017-1135-01_1825572,SEQ,1736,G5,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68775,2677164,1825572,0,
1814109,1814109_ASH_2017_Bx02_F08_1135_02_68776,ASH2017,ASH-2017-1135-02_1814109,SEQ,1107,H5,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68776,2091413,1814109,1,
1825573,1825573_ASH_2017_Bx02_F08_1135_02_68776,ASH2017,ASH-2017-1135-02_1825573,SEQ,1737,H5,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68776,1977886,1825573,0,
1814110,1814110_ASH_2017_Bx02_F09_1136_01_68777,ASH2017,ASH-2017-1136-01_1814110,SEQ,1108,A6,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68777,1771847,1814110,1,
1825574,1825574_ASH_2017_Bx02_F09_1136_01_68777,ASH2017,ASH-2017-1136-01_1825574,SEQ,1738,A6,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68777,2586772,1825574,0,
1814111,1814111_ASH_2017_Bx02_G01_1137_01_68778,ASH2017,ASH-2017-1137-01_1814111,SEQ,1109,B6,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68778,1938375,1814111,1,
1825575,1825575_ASH_2017_Bx02_G01_1137_01_68778,ASH2017,ASH-2017-1137-01_1825575,SEQ,1739,B6,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68778,2201978,1825575,0,
1814112,1814112_ASH_2017_Bx02_G02_1138_01_68779,ASH2017,ASH-2017-1138-01_1814112,SEQ,1110,C6,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68779,1903958,1814112,1,
1825576,1825576_ASH_2017_Bx02_G02_1138_01_68779,ASH2017,ASH-2017-1138-01_1825576,SEQ,1740,C6,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68779,2262118,1825576,0,
1814113,1814113_ASH_2017_Bx02_G03_1139_01_68780,ASH2017,ASH-2017-1139-01_1814113,SEQ,1111,D6,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68780,1670370,1814113,1,
1825577,1825577_ASH_2017_Bx02_G03_1139_01_68780,ASH2017,ASH-2017-1139-01_1825577,SEQ,1741,D6,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68780,2520114,1825577,0,
1814114,1814114_ASH_2017_Bx02_G04_1139_02_68781,ASH2017,ASH-2017-1139-02_1814114,SEQ,1112,E6,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68781,1919668,1814114,1,
1825578,1825578_ASH_2017_Bx02_G04_1139_02_68781,ASH2017,ASH-2017-1139-02_1825578,SEQ,1742,E6,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68781,2001394,1825578,0,
1814115,1814115_ASH_2017_Bx02_G05_1140_01_68782,ASH2017,ASH-2017-1140-01_1814115,SEQ,1113,F6,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68782,1732536,1814115,1,
1825579,1825579_ASH_2017_Bx02_G05_1140_01_68782,ASH2017,ASH-2017-1140-01_1825579,SEQ,1743,F6,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68782,2375623,1825579,0,
1814116,1814116_ASH_2017_Bx02_G06_1140_02_68783,ASH2017,ASH-2017-1140-02_1814116,SEQ,1114,G6,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68783,1216293,1814116,1,
1825580,1825580_ASH_2017_Bx02_G06_1140_02_68783,ASH2017,ASH-2017-1140-02_1825580,SEQ,1744,G6,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68783,2303204,1825580,0,
1814117,1814117_ASH_2017_Bx02_G07_1141_01_68784,ASH2017,ASH-2017-1141-01_1814117,SEQ,1115,H6,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68784,1713367,1814117,1,
1825581,1825581_ASH_2017_Bx02_G07_1141_01_68784,ASH2017,ASH-2017-1141-01_1825581,SEQ,1745,H6,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68784,2222791,1825581,0,
1814118,1814118_ASH_2017_Bx02_G08_1141_02_68785,ASH2017,ASH-2017-1141-02_1814118,SEQ,1116,A7,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68785,1950483,1814118,1,
1814119,1814119_ASH_2017_Bx02_G09_1142_01_68786,ASH2017,ASH-2017-1142-01_1814119,SEQ,1117,B7,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68786,1634264,1814119,1,
1814120,1814120_ASH_2017_Bx02_H01_1142_02_68787,ASH2017,ASH-2017-1142-02_1814120,SEQ,1118,C7,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68787,1905862,1814120,1,
1814121,1814121_ASH_2017_Bx02_H02_1142_03_68788,ASH2017,ASH-2017-1142-03_1814121,SEQ,1119,D7,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68788,1761224,1814121,1,
1814122,1814122_ASH_2017_Bx02_H03_1143_01_68789,ASH2017,ASH-2017-1143-01_1814122,SEQ,1120,E7,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68789,1755722,1814122,1,
1814123,1814123_ASH_2017_Bx02_H04_1143_02_68790,ASH2017,ASH-2017-1143-02_1814123,SEQ,1121,F7,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68790,1959018,1814123,1,
1814124,1814124_ASH_2017_Bx02_H05_1144_01_68791,ASH2017,ASH-2017-1144-01_1814124,SEQ,1122,G7,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68791,1996721,1814124,1,
1814125,1814125_ASH_2017_Bx02_H06_1144_02_68792,ASH2017,ASH-2017-1144-02_1814125,SEQ,1123,H7,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68792,1910126,1814125,1,
1814126,1814126_ASH_2017_Bx02_H07_1144_03_68793,ASH2017,ASH-2017-1144-03_1814126,SEQ,1124,A8,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68793,1929172,1814126,1,
1814127,1814127_ASH_2017_Bx02_H08_1145_01_68794,ASH2017,ASH-2017-1145-01_1814127,SEQ,1125,B8,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68794,1818533,1814127,1,
1814128,1814128_ASH_2017_Bx02_H09_1145_02_68795,ASH2017,ASH-2017-1145-02_1814128,SEQ,1126,C8,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68795,1927582,1814128,1,
1814129,1814129_ASH_2017_Bx02_i01_1146_01_68796,ASH2017,ASH-2017-1146-01_1814129,SEQ,1127,D8,911119000000,ABT Ashley 2017 Box 2_3-DArT20190619_02_T1,68796,1727145,1814129,1,
